O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,4.33
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.33
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,6.33
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,2.0
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,6.0
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.17
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.67
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,6.0
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.17
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,4.0
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1063.00,"Economics Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,3.0
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.33
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.17
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.0
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
25-1064.00,"Geography Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,3.0
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,6.0
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.67
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.0
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.67
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,2.0
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
25-1065.00,"Political Science Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.33
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.33
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.67
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.33
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1066.00,"Psychology Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,3.0
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.17
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.33
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1067.00,"Sociology Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,4.0
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,6.0
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.67
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.0
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.33
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,2.0
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
25-1071.00,"Health Specialties Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,4.67
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.67
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,4.67
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.0
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,4.0
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.33
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,2.0
25-1072.00,"Nursing Instructors and Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.67
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.0
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.0
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.33
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,6.0
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1081.00,"Education Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,6.0
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.17
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.0
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,4.67
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1082.00,"Library Science Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.67
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.0
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,4.33
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.33
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,6.0
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,6.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,6.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.67
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,5.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.33
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,6.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,1.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1112.00,"Law Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.33
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.0
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.67
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.33
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
25-1113.00,"Social Work Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,6.0
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,5.83
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,4.67
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.0
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,4.67
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,6.0
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
25-1121.00,"Art, Drama, and Music Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.67
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,4.67
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.33
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.0
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,6.0
25-1122.00,"Communications Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,1.0
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,6.0
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,6.0
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,5.0
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.33
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,3.33
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,5.67
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,4.0
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,1.0
25-1123.00,"English Language and Literature Teachers, Postsecondary",Work Values,1.B.2.i,Third Work Value High-Point,Work Value High-Point,2.0
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.a,Achievement,Extent,5.0
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.b,Working Conditions,Extent,4.83
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.c,Recognition,Extent,4.67
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.d,Relationships,Extent,6.0
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.e,Support,Extent,2.67
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.f,Independence,Extent,6.0
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.g,First Work Value High-Point,Work Value High-Point,6.0
25-1124.00,"Foreign Language and Literature Teachers, Postsecondary",Work Values,1.B.2.h,Second Work Value High-Point,Work Value High-Point,4.0
