O*NET-SOC Code,Title,Attribute Type,Element ID,Element Name,Scale Name,Data Value
23-1012.00,Judicial Law Clerks,Interest,1.B.1.b,Investigative,Occupational Interests,4.3
23-1012.00,Judicial Law Clerks,Interest,1.B.1.c,Artistic,Occupational Interests,2.27
23-1012.00,Judicial Law Clerks,Interest,1.B.1.d,Social,Occupational Interests,3.15
23-1012.00,Judicial Law Clerks,Interest,1.B.1.e,Enterprising,Occupational Interests,4.39
23-1012.00,Judicial Law Clerks,Interest,1.B.1.f,Conventional,Occupational Interests,5.03
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Interest,1.B.1.a,Realistic,Occupational Interests,1.04
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Interest,1.B.1.b,Investigative,Occupational Interests,4.01
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Interest,1.B.1.c,Artistic,Occupational Interests,1.57
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Interest,1.B.1.d,Social,Occupational Interests,3.04
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Interest,1.B.1.e,Enterprising,Occupational Interests,5.24
23-1021.00,"Administrative Law Judges, Adjudicators, and Hearing Officers",Interest,1.B.1.f,Conventional,Occupational Interests,5.39
23-1022.00,"Arbitrators, Mediators, and Conciliators",Interest,1.B.1.a,Realistic,Occupational Interests,1
23-1022.00,"Arbitrators, Mediators, and Conciliators",Interest,1.B.1.b,Investigative,Occupational Interests,3.87
23-1022.00,"Arbitrators, Mediators, and Conciliators",Interest,1.B.1.c,Artistic,Occupational Interests,2.31
23-1022.00,"Arbitrators, Mediators, and Conciliators",Interest,1.B.1.d,Social,Occupational Interests,4.24
23-1022.00,"Arbitrators, Mediators, and Conciliators",Interest,1.B.1.e,Enterprising,Occupational Interests,4.97
23-1022.00,"Arbitrators, Mediators, and Conciliators",Interest,1.B.1.f,Conventional,Occupational Interests,4.32
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Interest,1.B.1.a,Realistic,Occupational Interests,2.37
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Interest,1.B.1.b,Investigative,Occupational Interests,3.75
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Interest,1.B.1.c,Artistic,Occupational Interests,2.21
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Interest,1.B.1.d,Social,Occupational Interests,4
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Interest,1.B.1.e,Enterprising,Occupational Interests,5.25
23-1023.00,"Judges, Magistrate Judges, and Magistrates",Interest,1.B.1.f,Conventional,Occupational Interests,4.11
23-2011.00,Paralegals and Legal Assistants,Interest,1.B.1.a,Realistic,Occupational Interests,1.71
23-2011.00,Paralegals and Legal Assistants,Interest,1.B.1.b,Investigative,Occupational Interests,4.56
23-2011.00,Paralegals and Legal Assistants,Interest,1.B.1.c,Artistic,Occupational Interests,2.04
23-2011.00,Paralegals and Legal Assistants,Interest,1.B.1.d,Social,Occupational Interests,3.28
23-2011.00,Paralegals and Legal Assistants,Interest,1.B.1.e,Enterprising,Occupational Interests,4.21
23-2011.00,Paralegals and Legal Assistants,Interest,1.B.1.f,Conventional,Occupational Interests,5.49
23-2093.00,"Title Examiners, Abstractors, and Searchers",Interest,1.B.1.a,Realistic,Occupational Interests,2.41
23-2093.00,"Title Examiners, Abstractors, and Searchers",Interest,1.B.1.b,Investigative,Occupational Interests,2.67
23-2093.00,"Title Examiners, Abstractors, and Searchers",Interest,1.B.1.c,Artistic,Occupational Interests,1.16
23-2093.00,"Title Examiners, Abstractors, and Searchers",Interest,1.B.1.d,Social,Occupational Interests,2.32
23-2093.00,"Title Examiners, Abstractors, and Searchers",Interest,1.B.1.e,Enterprising,Occupational Interests,3.38
23-2093.00,"Title Examiners, Abstractors, and Searchers",Interest,1.B.1.f,Conventional,Occupational Interests,6.69
25-1011.00,"Business Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,1.99
25-1011.00,"Business Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,4.84
25-1011.00,"Business Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.2
25-1011.00,"Business Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.43
25-1011.00,"Business Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,3.81
25-1011.00,"Business Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.77
25-1021.00,"Computer Science Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.15
25-1021.00,"Computer Science Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.66
25-1021.00,"Computer Science Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.21
25-1021.00,"Computer Science Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,5.8
25-1021.00,"Computer Science Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.25
25-1021.00,"Computer Science Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,4.12
25-1022.00,"Mathematical Science Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,2.84
25-1022.00,"Mathematical Science Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.8
25-1022.00,"Mathematical Science Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.07
25-1022.00,"Mathematical Science Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.17
25-1022.00,"Mathematical Science Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,1.96
25-1022.00,"Mathematical Science Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,4.44
25-1031.00,"Architecture Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.38
25-1031.00,"Architecture Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.13
25-1031.00,"Architecture Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,4.43
25-1031.00,"Architecture Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.71
25-1031.00,"Architecture Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.51
25-1031.00,"Architecture Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.33
25-1032.00,"Engineering Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,4.84
25-1032.00,"Engineering Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.39
25-1032.00,"Engineering Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.16
25-1032.00,"Engineering Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,5.76
25-1032.00,"Engineering Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2
25-1032.00,"Engineering Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.44
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,4.07
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.37
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,2.87
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.2
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.63
25-1041.00,"Agricultural Sciences Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.41
25-1042.00,"Biological Science Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.99
25-1042.00,"Biological Science Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.91
25-1042.00,"Biological Science Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.31
25-1042.00,"Biological Science Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.22
25-1042.00,"Biological Science Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.03
25-1042.00,"Biological Science Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.61
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,4.02
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.79
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.04
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.54
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.37
25-1043.00,"Forestry and Conservation Science Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.51
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.94
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.55
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.13
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.59
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.32
25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.84
25-1052.00,"Chemistry Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,4.05
25-1052.00,"Chemistry Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.82
25-1052.00,"Chemistry Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,2.96
25-1052.00,"Chemistry Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,5.72
25-1052.00,"Chemistry Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.08
25-1052.00,"Chemistry Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.77
25-1053.00,"Environmental Science Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.76
25-1053.00,"Environmental Science Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,6.25
25-1053.00,"Environmental Science Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.4
25-1053.00,"Environmental Science Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.28
25-1053.00,"Environmental Science Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.36
25-1053.00,"Environmental Science Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.58
25-1054.00,"Physics Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.75
25-1054.00,"Physics Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.87
25-1054.00,"Physics Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.21
25-1054.00,"Physics Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.01
25-1054.00,"Physics Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.36
25-1054.00,"Physics Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.92
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.61
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,6.02
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.52
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.55
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.39
25-1061.00,"Anthropology and Archeology Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.47
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,2.98
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.26
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.84
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,7
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.99
25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,2.98
25-1063.00,"Economics Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,2.71
25-1063.00,"Economics Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.53
25-1063.00,"Economics Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.06
25-1063.00,"Economics Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.22
25-1063.00,"Economics Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,3.39
25-1063.00,"Economics Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.88
25-1064.00,"Geography Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,3.43
25-1064.00,"Geography Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.76
25-1064.00,"Geography Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.66
25-1064.00,"Geography Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.66
25-1064.00,"Geography Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.53
25-1064.00,"Geography Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.69
25-1065.00,"Political Science Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,2.11
25-1065.00,"Political Science Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.46
25-1065.00,"Political Science Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.61
25-1065.00,"Political Science Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,6.75
25-1065.00,"Political Science Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,3.21
25-1065.00,"Political Science Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.16
25-1066.00,"Psychology Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,2.13
25-1066.00,"Psychology Teachers, Postsecondary",Interest,1.B.1.b,Investigative,Occupational Interests,5.56
25-1066.00,"Psychology Teachers, Postsecondary",Interest,1.B.1.c,Artistic,Occupational Interests,3.85
25-1066.00,"Psychology Teachers, Postsecondary",Interest,1.B.1.d,Social,Occupational Interests,7
25-1066.00,"Psychology Teachers, Postsecondary",Interest,1.B.1.e,Enterprising,Occupational Interests,2.37
25-1066.00,"Psychology Teachers, Postsecondary",Interest,1.B.1.f,Conventional,Occupational Interests,3.26
25-1067.00,"Sociology Teachers, Postsecondary",Interest,1.B.1.a,Realistic,Occupational Interests,2.53
